scicomp,sage,2017-07-14T02:46:05.143503,4
datascience,jupyter,2017-07-14T02:46:05.719432,15
datascience,ipython,2017-07-14T02:46:05.719432,14
stackoverflow,jupyter-notebook,2017-07-21T02:46:02.495100,2496
stackoverflow,jupyterhub,2017-07-21T02:46:02.495100,73
stackoverflow,pari,2017-07-21T02:46:02.495100,49
stackoverflow,gap-system,2017-07-21T02:46:02.495100,17
stackoverflow,mpir,2017-07-21T02:46:02.495100,21
stackoverflow,sage,2017-07-21T02:46:02.495100,524
stackoverflow,singular,2017-07-21T02:46:02.495100,76
stackoverflow,jupyter,2017-07-21T02:46:02.495100,1766
stackoverflow,pythran,2017-07-21T02:46:02.495100,4
stackoverflow,ipython-notebook,2017-07-21T02:46:02.495100,2089
stackoverflow,pari-gp,2017-07-21T02:46:02.495100,32
stackoverflow,ipython,2017-07-21T02:46:02.495100,5199
math,sagemath,2017-07-21T02:46:03.071373,140
math,gap,2017-07-21T02:46:03.071373,323
mathoverflow,sage,2017-07-21T02:46:03.668680,16
mathoverflow,gap,2017-07-21T02:46:03.668680,2
scicomp,sage,2017-07-21T02:46:05.388104,4
datascience,ipython,2017-07-21T02:46:05.967318,14
datascience,jupyter,2017-07-21T02:46:05.967318,15
stackoverflow,ipython,2017-07-28T02:46:02.143247,5219
stackoverflow,jupyter-notebook,2017-07-28T02:46:02.143247,2537
stackoverflow,gap-system,2017-07-28T02:46:02.143247,17
stackoverflow,pari-gp,2017-07-28T02:46:02.143247,32
stackoverflow,singular,2017-07-28T02:46:02.143247,80
stackoverflow,pythran,2017-07-28T02:46:02.143247,4
stackoverflow,ipython-notebook,2017-07-28T02:46:02.143247,2097
stackoverflow,sage,2017-07-28T02:46:02.143247,526
stackoverflow,pari,2017-07-28T02:46:02.143247,49
stackoverflow,mpir,2017-07-28T02:46:02.143247,21
stackoverflow,jupyterhub,2017-07-28T02:46:02.143247,73
stackoverflow,jupyter,2017-07-28T02:46:02.143247,1780
math,sagemath,2017-07-28T02:46:02.518958,142
math,gap,2017-07-28T02:46:02.518958,323
